Full URL,Page Type,JCR Path,Page Status,Taxonomy Status,Total Tags in CSV,Tags Resolved,Tags Unresolved,Unresolved Tag Details
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/the-price-premium-of-hybrid-electric-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/the-price-premium-of-hybrid-electric-vehicles,NEW (not in AEM),PENDING (page not created),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/us-commercial-vehicle-registration-trends-2026,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/us-commercial-vehicle-registration-trends-2026,NEW (not in AEM),PENDING (page not created),16,16,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/whats-changing-for-north-american-automakers-2026,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/whats-changing-for-north-american-automakers-2026,NEW (not in AEM),PENDING (page not created),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/automotive-aftermarket-industry-trends,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/automotive-aftermarket-industry-trends,NEW (not in AEM),PENDING (page not created),9,8,1,topic: Aftermarket parts and components
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/automotive-analytics-affordability-loyalty,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/automotive-analytics-affordability-loyalty,NEW (not in AEM),PENDING (page not created),14,12,2,audienceRole: Dealer / retailer | audienceRole: Leasing / financial services
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/electrification-tests-porsches-brand-identity,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/electrification-tests-porsches-brand-identity,NEW (not in AEM),PENDING (page not created),13,12,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/intelligent-automotive-lighting,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/intelligent-automotive-lighting,NEW (not in AEM),PENDING (page not created),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/mapping-uber-robotaxi-technology-advancements,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/mapping-uber-robotaxi-technology-advancements,NEW (not in AEM),PENDING (page not created),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/north-america-commercial-vehicle-market,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/north-america-commercial-vehicle-market,NEW (not in AEM),PENDING (page not created),14,14,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/the-future-of-automotive-refrigerants,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/the-future-of-automotive-refrigerants,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/use-scenario-planning-to-navigate-uncertainty,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/use-scenario-planning-to-navigate-uncertainty,NEW (not in AEM),PENDING (page not created),9,8,1,campaignType: Customer education / enablement
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/why-level-2-plus-is-outpacing-level-3-autonomous-driving,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/04/why-level-2-plus-is-outpacing-level-3-autonomous-driving,NEW (not in AEM),PENDING (page not created),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026-light-vehicle-production-forecast,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026-light-vehicle-production-forecast,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/automotive-aftermarket-industry-trends-2025,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/automotive-aftermarket-industry-trends-2025,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,topic: Aftermarket parts and components
https://www.spglobal.com/automotive-insights/en/blogs/automotive-loyalty-trends-2025,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/automotive-loyalty-trends-2025,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/commercial-vehicle-industry-analysis-mixed-recovery-ahead,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/commercial-vehicle-industry-analysis-mixed-recovery-ahead,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/fuel-for-thought-a-more-practical-future-for-autonomous-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/fuel-for-thought-a-more-practical-future-for-autonomous-vehicles,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/strategies-to-grow-customer-loyalty-automotive-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/strategies-to-grow-customer-loyalty-automotive-industry,EXISTS in AEM,PARTIAL (some unresolved),12,11,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/us-auto-inventory-levels,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/us-auto-inventory-levels,EXISTS in AEM,PARTIAL (some unresolved),19,14,5,theme: Automotive industry inventory inventory analysis | theme: Dealer / retailer blogs resilience | theme: Electric vehicle industry | theme: Automotive supply blogs | audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/us-auto-sales,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/us-auto-sales,EXISTS in AEM,APPLIED (all resolved),12,12,0,
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/auto-industry-tariffs-risk-substantial-disruptions,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/auto-industry-tariffs-risk-substantial-disruptions,NEW (not in AEM),PENDING (page not created),12,11,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/automakers-respond-to-25-percent-us-import-tariff,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/automakers-respond-to-25-percent-us-import-tariff,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/auto-tariffs-lead-to-forecast-downgrades,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/auto-tariffs-lead-to-forecast-downgrades,NEW (not in AEM),PENDING (page not created),11,11,0,
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/auto-tariffs-update-relief-complexity-automakers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/auto-tariffs-update-relief-complexity-automakers,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/economic-implications-of-war-automotive-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/economic-implications-of-war-automotive-industry,NEW (not in AEM),PENDING (page not created),13,13,0,
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/fluid-tariff-situation-drives-updates-vehicle-forecasts,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/fluid-tariff-situation-drives-updates-vehicle-forecasts,NEW (not in AEM),PENDING (page not created),11,11,0,
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/future-of-uk-china-tariffs-negotiations,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/future-of-uk-china-tariffs-negotiations,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/new-section-232-tariffs-target-truck-bus-imports,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/new-section-232-tariffs-target-truck-bus-imports,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/reciprocal-tariffs-automotive-industry-update,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/reciprocal-tariffs-automotive-industry-update,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/supreme-court-ieepa-tariffs-ruling-implications-automakers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/supreme-court-ieepa-tariffs-ruling-implications-automakers,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/tariff-negotiations-obba-auto-industry-impact,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/tariff-negotiations-obba-auto-industry-impact,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/tariffs-on-auto-industry-extended-disruption-likely,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/tariffs-on-auto-industry-extended-disruption-likely,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/trade-agreements-outside-united-states-come-to-forefront,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/trade-agreements-outside-united-states-come-to-forefront,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/trumps-automotive-tariffs-would-impact-nearly-all-oems,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/trumps-automotive-tariffs-would-impact-nearly-all-oems,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/trumps-first-day-auto-industry-news,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/trumps-first-day-auto-industry-news,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/trump-tariffs-whats-next-for-automakers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/trump-tariffs-whats-next-for-automakers,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/trump-trade-update-japan-eu-auto-tariffs,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/trump-trade-update-japan-eu-auto-tariffs,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-auto-tariffs-disruption-hits-north-american-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-auto-tariffs-disruption-hits-north-american-industry,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-auto-tariffs-impact-on-auto-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-auto-tariffs-impact-on-auto-industry,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-fuel-economy-changes-impact-automakers-consumers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-fuel-economy-changes-impact-automakers-consumers,NEW (not in AEM),PENDING (page not created),16,15,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-import-tariffs-will-reset-automotive-value-chain,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-import-tariffs-will-reset-automotive-value-chain,NEW (not in AEM),PENDING (page not created),15,14,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-iran-war-global-auto-industry-impact,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-iran-war-global-auto-industry-impact,NEW (not in AEM),PENDING (page not created),14,14,0,
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-plans-new-truck-tariffs-commercial-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-plans-new-truck-tariffs-commercial-vehicles,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-tariff-changes-and-forecast-implications-2025-assumptions,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-tariff-changes-and-forecast-implications-2025-assumptions,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-tariffs-impact-trucking-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-tariffs-impact-trucking-industry,NEW (not in AEM),PENDING (page not created),15,14,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-trade-agreements-korea-tariffs,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-trade-agreements-korea-tariffs,NEW (not in AEM),PENDING (page not created),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/rapid-impact-analysis/us-trade-deals-global-auto-impact,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/rapid-impact-analysis/us-trade-deals-global-auto-impact,NEW (not in AEM),PENDING (page not created),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/mobility/en/Info/0425/the-mobility-paper-technology-evolution-02.html,Blog or Automotive Insights,/content/mobility-global/en-us/Info/0425/the-mobility-paper-technology-evolution-02,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/mobility/en/research-analysis/connectivity-and-ota-updates.html,Blog or Automotive Insights,/content/mobility-global/en-us/research-analysis/connectivity-and-ota-updates,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/mobility/en/research-analysis/global-ev-demand-raises-concerns-about-battery-cell.html,Blog or Automotive Insights,/content/mobility-global/en-us/research-analysis/global-ev-demand-raises-concerns-about-battery-cell,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,theme: Electric vehicle industry
https://www.spglobal.com/mobility/en/research-analysis/wealthy-americans-top-car-brands.html,Blog or Automotive Insights,/content/mobility-global/en-us/research-analysis/wealthy-americans-top-car-brands,EXISTS in AEM,APPLIED (all resolved),15,15,0,
https://www.marketscan.com/ebooks/four-essential-topics-to-cover-in-your-saturday-sales-meeting/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),19,17,2,audienceRole: Dealer / retailer | campaignType: Customer education / enablement
https://www.marketscan.com/whitepaper-leveraging-data-for-a-competitive-edge-in-automotive-finance/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),20,15,5,needStates: Find the right customers | audienceRole: Dealer / retailer | audienceRole: Leasing / financial services | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/3-step-guide-competing-dynamic-sales-environment/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),16,13,3,audienceRole: Dealer / retailer | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/3-steps-simplify-amplify-complex-auto-retail-data-gain-most-value/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),16,13,3,audienceRole: Dealer / retailer | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/3-strategies-for-automotive-lending-in-a-challenging-selling-environment/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),19,14,5,needStates: Find the right customers | audienceRole: Dealer / retailer | audienceRole: Leasing / financial services | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/3-tips-using-most-current-data-inform-automotive-rebate-incentive-initiatives/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),21,18,3,audienceRole: Dealer / retailer | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/3-ways-to-increase-market-share-as-a-non-captive-lender/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),18,14,4,needStates: Find the right customers | audienceRole: Leasing / financial services | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/5-tips-to-improve-customer-experience-through-precise-transparent-pricing/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),18,15,3,audienceRole: Dealer / retailer | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/driving-growth-in-automotive-lending-under-pressure-a-practical-guide/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),17,13,4,needStates: Find the right customers | audienceRole: Leasing / financial services | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/four-questions-oems-should-consider-before-adjusting-ev-pricing/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),22,19,3,theme: Electric vehicle industry | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/four-strategies-for-dealerships-facing-low-lease-returns/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),17,14,3,audienceRole: Dealer / retailer | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.marketscan.com/whitepapers/using-a-single-data-partner-to-strengthen-incentive-strategy/,Campaign page,N/A,NO PATH (cannot map URL),SKIPPED (no path),21,18,3,audienceRole: Dealer / retailer | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.spglobal.com/automotive-insights/en/forms/sdv-readiness-forecast-data-sample,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/sdv-readiness-forecast-data-sample,EXISTS in AEM,PARTIAL (some unresolved),13,12,1,needStates: Plan the vehicle
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/2026-automotive-supplier-outlook-whitepaper,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/2026-automotive-supplier-outlook-whitepaper,NEW (not in AEM),PENDING (page not created),15,14,1,contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/construction-upfitters-hotspots-2026,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/construction-upfitters-hotspots-2026,NEW (not in AEM),PENDING (page not created),19,18,1,contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/end-of-life-vehicles-directive-guidance-for-oems,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/end-of-life-vehicles-directive-guidance-for-oems,NEW (not in AEM),PENDING (page not created),20,18,2,audienceRole: Government / policy maker | contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/ev-revolution-europe-automotive-industry,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/ev-revolution-europe-automotive-industry,NEW (not in AEM),PENDING (page not created),21,17,4,needStates: Plan the vehicle | theme: Electric vehicle industry | contentFormat: Report / whitepaper (PDF) | campaignType: Industry trend / thematic campaign
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/how-electric-vehicles-are-reshaping-component-sourcing,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/how-electric-vehicles-are-reshaping-component-sourcing,NEW (not in AEM),PENDING (page not created),18,15,3,theme: Electric vehicle industry | contentFormat: Report / whitepaper (PDF) | campaignType: Industry trend / thematic campaign
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/how-oems-are-responding-tariff-effects-us-market,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/how-oems-are-responding-tariff-effects-us-market,NEW (not in AEM),PENDING (page not created),24,22,2,audienceRole: Government / policy maker | contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/leveraging-data-analytics-automotive-finance,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/leveraging-data-analytics-automotive-finance,NEW (not in AEM),PENDING (page not created),14,10,4,needStates: Find the right customers | audienceRole: Leasing / financial services | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/light-vehicle-demand-outlook-2026,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/light-vehicle-demand-outlook-2026,NEW (not in AEM),PENDING (page not created),20,19,1,contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/light-vehicle-production-outlook-2026,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/light-vehicle-production-outlook-2026,NEW (not in AEM),PENDING (page not created),22,20,2,needStates: Plan the vehicle | contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/megatrends-for-north-american-automakers-to-watch-in-2026,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/megatrends-for-north-american-automakers-to-watch-in-2026,NEW (not in AEM),PENDING (page not created),23,21,2,contentFormat: Report / whitepaper (PDF) | campaignType: Industry trend / thematic campaign
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/real-world-scenario-planning-for-oem-agility,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/real-world-scenario-planning-for-oem-agility,NEW (not in AEM),PENDING (page not created),17,14,3,needStates: Plan the vehicle | contentFormat: Report / whitepaper (PDF) | campaignType: Customer education / enablement
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/reinventing-the-truck-report,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/reinventing-the-truck-report,NEW (not in AEM),PENDING (page not created),18,16,2,needStates: Plan the vehicle | contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/whitepaper-automotive-supply-chain-resilience,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/whitepaper-automotive-supply-chain-resilience,NEW (not in AEM),PENDING (page not created),17,15,2,contentFormat: Report / whitepaper (PDF) | campaignType: Industry trend / thematic campaign
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/whitepaper-driving-transparency-scope-3-category-11-emissions-disclosures,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/whitepaper-driving-transparency-scope-3-category-11-emissions-disclosures,NEW (not in AEM),PENDING (page not created),21,19,2,audienceRole: Government / policy maker | contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/whitepaper-future-of-carmarkers-procurement,Campaign page,/content/mobility-global/en-us/automotive-insights/forms/whitepaper-forms/whitepaper-future-of-carmarkers-procurement,NEW (not in AEM),PENDING (page not created),19,17,2,contentFormat: Report / whitepaper (PDF) | campaignType: Industry trend / thematic campaign
https://www.spglobal.com/automotive-insights/en/navigate-tariffs-winning-automotive-strategies,Campaign page,/content/mobility-global/en-us/automotive-insights/navigate-tariffs-winning-automotive-strategies,NEW (not in AEM),PENDING (page not created),21,19,2,audienceRole: Government / policy maker | contentFormat: Report / whitepaper (PDF)
https://www.spglobal.com/automotive-insights/en/data/automotive-carbon-accounting-downstream,Data sample,/content/mobility-global/en-us/automotive-insights/data/automotive-carbon-accounting-downstream,EXISTS in AEM,PARTIAL (some unresolved),15,14,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/data/automotive-customer-loyalty-and-conquest-analytics,Data sample,/content/mobility-global/en-us/automotive-insights/data/automotive-customer-loyalty-and-conquest-analytics,EXISTS in AEM,PARTIAL (some unresolved),14,13,1,needStates: Find the right customers
https://www.spglobal.com/automotive-insights/en/data/e-mobility-technology-module,Data sample,/content/mobility-global/en-us/automotive-insights/data/e-mobility-technology-module,EXISTS in AEM,PARTIAL (some unresolved),13,12,1,needStates: Plan the vehicle
https://www.spglobal.com/automotive-insights/en/data/hybrid-and-ev-market-trends-dashboard,Data sample,/content/mobility-global/en-us/automotive-insights/data/hybrid-and-ev-market-trends-dashboard,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/data/light-vehicle-electric-propulsion-system-forecast,Data sample,/content/mobility-global/en-us/automotive-insights/data/light-vehicle-electric-propulsion-system-forecast,EXISTS in AEM,PARTIAL (some unresolved),13,12,1,needStates: Plan the vehicle
https://www.spglobal.com/automotive-insights/en/data/light-vehicle-production-forecast,Data sample,/content/mobility-global/en-us/automotive-insights/data/light-vehicle-production-forecast,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/data/light-vehicle-sales-forecast,Data sample,/content/mobility-global/en-us/automotive-insights/data/light-vehicle-sales-forecast,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/data/medium-heavy-commercial-vehicle-forecast,Data sample,/content/mobility-global/en-us/automotive-insights/data/medium-heavy-commercial-vehicle-forecast,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/data/powertrain-scenario-forecast,Data sample,/content/mobility-global/en-us/automotive-insights/data/powertrain-scenario-forecast,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,needStates: Plan the vehicle
https://www.spglobal.com/automotive-insights/en/data/powertrain-scenario-forecast-middle-east,Data sample,/content/mobility-global/en-us/automotive-insights/data/powertrain-scenario-forecast-middle-east,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,needStates: Plan the vehicle
https://www.spglobal.com/automotive-insights/en/data/sdv-ecosystem-forecast,Data sample,/content/mobility-global/en-us/automotive-insights/data/sdv-ecosystem-forecast,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,needStates: Plan the vehicle
https://www.spglobal.com/automotive-insights/en/data/us-vehicle-inventory-data,Data sample,/content/mobility-global/en-us/automotive-insights/data/us-vehicle-inventory-data,EXISTS in AEM,PARTIAL (some unresolved),16,15,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/data/vehicle-carbon-emissions-downstream,Data sample,/content/mobility-global/en-us/automotive-insights/data/vehicle-carbon-emissions-downstream,EXISTS in AEM,PARTIAL (some unresolved),8,7,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/data/vehicle-pricing-forecast,Data sample,/content/mobility-global/en-us/automotive-insights/data/vehicle-pricing-forecast,EXISTS in AEM,APPLIED (all resolved),12,12,0,
https://www.spglobal.com/automotive-insights/en/data/vehicle-registration-data-and-market-insights,Data sample,/content/mobility-global/en-us/automotive-insights/data/vehicle-registration-data-and-market-insights,EXISTS in AEM,PARTIAL (some unresolved),15,14,1,needStates: Assess and react to the market
https://www.spglobal.com/automotive-insights/en/forms/vin-matching-sample-inquiry-australia,Data sample,/content/mobility-global/en-us/automotive-insights/forms/vin-matching-sample-inquiry-australia,NEW (not in AEM),PENDING (page not created),10,10,0,
